Loaded /home/acb11711tx/lzq/ExpEval/exe_res/ucf101_r2p1d_score_cam_full_test.pt
v_SalsaSpin_g03_c05: 0.9035747878078837
v_SalsaSpin_g03_c06: 0.8908445958804805
v_SalsaSpin_g04_c01: 0.8591905702196527
v_SalsaSpin_g04_c02: 0.8917425258841831
v_SalsaSpin_g04_c03: 0.8697556536935735
v_SalsaSpin_g04_c04: 0.8588886605866719
v_SalsaSpin_g04_c05: 0.8727138606191147
v_SalsaSpin_g04_c06: 0.8640723172866274
v_SalsaSpin_g05_c01: 0.8486010749184061
v_SalsaSpin_g05_c02: 0.8599841115355957
v_SalsaSpin_g05_c03: 0.8991086506575812
v_SalsaSpin_g05_c04: 0.8287283471145201
v_SalsaSpin_g05_c05: 0.8595187340688426
v_SalsaSpin_g05_c06: 0.8133405929256696
v_SalsaSpin_g06_c01: 0.9026800166175235
v_SalsaSpin_g06_c02: 0.8961238675110508
v_SalsaSpin_g06_c03: 0.892350372421788
v_SalsaSpin_g06_c04: 0.8725760467641521
v_SalsaSpin_g06_c05: 0.8860934919503052
v_SalsaSpin_g07_c01: 0.8639248814724851
v_SalsaSpin_g07_c02: 0.8509571254544426
v_SalsaSpin_g07_c03: 0.8344515282951761
v_SalsaSpin_g07_c04: 0.846590558096068
v_SalsaSpin_g07_c05: 0.8457106638525147
v_SalsaSpin_g07_c06: 0.8922571714792866
v_SkateBoarding_g01_c01: 0.40936068032169715
v_SkateBoarding_g01_c02: 0.4747825810336508
v_SkateBoarding_g01_c03: 0.47424182208487764
v_SkateBoarding_g01_c04: 0.6171073644072749
v_SkateBoarding_g02_c01: 0.24536626605549827
v_SkateBoarding_g02_c02: 0.22001095773885027
v_SkateBoarding_g02_c03: 0.4489293031510897
v_SkateBoarding_g02_c04: 0.8872339178924449
v_SkateBoarding_g02_c05: 0.7341502684284933
v_SkateBoarding_g02_c06: 0.8372566979960538
v_SkateBoarding_g03_c01: 0.6827578466036357
v_SkateBoarding_g03_c02: 0.6999441939988174
v_SkateBoarding_g03_c03: 0.7580006153439172
v_SkateBoarding_g03_c04: 0.829553970193956
v_SkateBoarding_g04_c01: 0.8683359476854093
v_SkateBoarding_g04_c02: 0.9100643636775203
v_SkateBoarding_g04_c03: 0.6007213963312097
v_SkateBoarding_g04_c04: 0.709065800125245
v_SkateBoarding_g04_c05: 0.6509560710401274
v_SkateBoarding_g05_c01: 0.8977062232443132
v_SkateBoarding_g05_c02: 0.8780364078120328
v_SkateBoarding_g05_c03: 0.8733123064157553
v_SkateBoarding_g05_c04: 0.9142826006864198
v_SkateBoarding_g06_c01: 0.754754553141538
v_SkateBoarding_g06_c02: 0.7024124849704094
v_SkateBoarding_g06_c03: 0.7838588958256878
v_SkateBoarding_g06_c04: 0.732524620660115
v_SkateBoarding_g07_c01: 0.698523796920199
v_SkateBoarding_g07_c02: 0.6553810141631402
v_SkateBoarding_g07_c03: 0.5516387967509218
v_SkateBoarding_g07_c04: 0.8647681044531055
v_SkateBoarding_g07_c05: 0.8329426076379605
v_Skiing_g01_c01: 0.377408898959402
v_Skiing_g01_c02: 0.2817321005859412
v_Skiing_g01_c03: 0.4227801489760168
v_Skiing_g01_c04: 0.41543742903741077
v_Skiing_g01_c05: 0.15787083277245983
v_Skiing_g01_c06: 0.14879776019370183
v_Skiing_g02_c01: 0.71696930663893
v_Skiing_g02_c02: 0.5916647406411357
v_Skiing_g02_c03: 0.5467476801131852
v_Skiing_g02_c04: 0.5368424954940565
v_Skiing_g02_c05: 0.563140062673483
v_Skiing_g03_c01: 0.5654336342704482
v_Skiing_g03_c02: 0.5370338305947371
v_Skiing_g03_c03: 0.621893490490038
v_Skiing_g03_c04: 0.6610159194679
v_Skiing_g03_c05: 0.5784943877370097
v_Skiing_g03_c06: 0.4771374993142672
v_Skiing_g03_c07: 0.4076620299019851
v_Skiing_g04_c01: 0.37790110061177984
v_Skiing_g04_c02: 0.3886994023923762
v_Skiing_g04_c03: 0.6298006966826506
v_Skiing_g04_c04: 0.46760252566309646
v_Skiing_g04_c05: 0.7990844855667092
v_Skiing_g04_c06: 0.7977555825491436
v_Skiing_g04_c07: 0.24965137738035992
v_Skiing_g05_c01: 0.5093596401275136
v_Skiing_g05_c02: 0.6174192578182556
v_Skiing_g05_c03: 0.5566291602444835
v_Skiing_g05_c04: 0.38277224061312154
v_Skiing_g06_c01: 0.07568158960202709
v_Skiing_g06_c02: 0.15720099915051833
v_Skiing_g06_c03: 0.18976926017785445
v_Skiing_g06_c04: 0.05441758870438207
v_Skiing_g06_c05: 0.05185466230614111
v_Skiing_g06_c06: 0.16830760758602992
v_Skiing_g06_c07: 0.12442781130084768
v_Skiing_g07_c01: 0.5284232742269523
v_Skiing_g07_c02: 0.44789566920371726
v_Skiing_g07_c03: 0.574647203378845
v_Skiing_g07_c04: 0.5038772386615165
v_Skijet_g01_c01: 0.8115943013035576
v_Skijet_g01_c02: 0.8266489654124598
v_Skijet_g01_c03: 0.8298692667667638
v_Skijet_g01_c04: 0.7557449393716524
v_Skijet_g02_c01: 0.6897905878067832
v_Skijet_g02_c02: 0.7038077369143139
v_Skijet_g02_c03: 0.6652314275779645
v_Skijet_g02_c04: 0.6598200694934349
v_Skijet_g03_c01: 0.5852273455166142
v_Skijet_g03_c02: 0.6607386182804476
v_Skijet_g03_c03: 0.6804371852704207
v_Skijet_g03_c04: 0.5509740202032845
v_Skijet_g04_c01: 0.5770286225524615
v_Skijet_g04_c02: 0.4988851162415813
v_Skijet_g04_c03: 0.5233654868134181
v_Skijet_g04_c04: 0.5356384226397495
v_Skijet_g05_c01: 0.6562335681446712
v_Skijet_g05_c02: 0.4569080997534911
v_Skijet_g05_c03: 0.5788426005092333
v_Skijet_g05_c04: 0.5408349213466863
v_Skijet_g06_c01: 0.6322259022199432
v_Skijet_g06_c02: 0.5785199293677579
v_Skijet_g06_c03: 0.6946314335145871
v_Skijet_g06_c04: 0.6811413980831276
v_Skijet_g07_c01: 0.4627374281917582
v_Skijet_g07_c02: 0.7111875477057765
v_Skijet_g07_c03: 0.6314531058815191
v_Skijet_g07_c04: 0.7565032750644605
v_SoccerJuggling_g01_c01: 0.7178562037879601
v_SoccerJuggling_g01_c02: 0.911797103122808
v_SoccerJuggling_g01_c03: 0.8889413540018722
v_SoccerJuggling_g01_c04: 0.8226842024596408
v_SoccerJuggling_g01_c05: 0.8703296020394191
v_SoccerJuggling_g02_c01: 0.899948300444521
v_SoccerJuggling_g02_c02: 0.893259814591147
v_SoccerJuggling_g02_c03: 0.8576732164947316
v_SoccerJuggling_g02_c04: 0.8854022625600919
v_SoccerJuggling_g02_c05: 0.8800329385558143
v_SoccerJuggling_g02_c06: 0.9324408915126696
v_SoccerJuggling_g03_c01: 0.8984744133194908
v_SoccerJuggling_g03_c02: 0.8402747529326007
v_SoccerJuggling_g03_c03: 0.2838969061849639
v_SoccerJuggling_g03_c04: 0.9069278315873817
v_SoccerJuggling_g04_c01: 0.49875324533786625
v_SoccerJuggling_g04_c02: 0.8508955844445154
v_SoccerJuggling_g04_c03: 0.7843382499413565
v_SoccerJuggling_g04_c04: 0.8491832941072062
v_SoccerJuggling_g04_c05: 0.6892957949312404
v_SoccerJuggling_g04_c06: 0.8348346460843459
v_SoccerJuggling_g05_c01: 0.7494008577195928
v_SoccerJuggling_g05_c02: 0.8644689478678629
v_SoccerJuggling_g05_c03: 0.9133589010452852
v_SoccerJuggling_g05_c04: 0.5944461523322389
v_SoccerJuggling_g05_c05: 0.7251631735125557
v_SoccerJuggling_g05_c06: 0.5023432172602043
v_SoccerJuggling_g06_c01: 0.9107247119536623
v_SoccerJuggling_g06_c02: 0.8935968939913437
v_SoccerJuggling_g06_c03: 0.8302059698617086
v_SoccerJuggling_g06_c04: 0.9474393361015245
v_SoccerJuggling_g06_c05: 0.7252505366923288
v_SoccerJuggling_g07_c01: 0.8777690368006006
v_SoccerJuggling_g07_c02: 0.8693217959953472
v_SoccerJuggling_g07_c03: 0.8224174854112789
v_SoccerJuggling_g07_c04: 0.8960294170537964
v_SoccerJuggling_g07_c05: 0.8688729087589309
v_SoccerJuggling_g07_c06: 0.8645729630952701
v_SoccerJuggling_g07_c07: 0.8351462160935625
v_Surfing_g01_c01: 0.7146404157392681
v_Surfing_g01_c02: 0.6478539786767215
v_Surfing_g01_c03: 0.7351836138404906
v_Surfing_g01_c04: 0.7290074771735817
v_Surfing_g01_c05: 0.7727475815918297
v_Surfing_g01_c06: 0.7595713259652257
v_Surfing_g01_c07: 0.8236533519811928
v_Surfing_g02_c01: 0.6231653022114187
v_Surfing_g02_c02: 0.7250167694874108
v_Surfing_g02_c03: 0.6994976992718875
v_Surfing_g02_c04: 0.7203222950920463
v_Surfing_g02_c05: 0.7635667466092855
v_Surfing_g02_c06: 0.6115826796740294
v_Surfing_g03_c01: 0.748635645955801
v_Surfing_g03_c02: 0.7633181642740965
v_Surfing_g03_c03: 0.7052144943736494
v_Surfing_g03_c04: 0.7257019053213298
v_Surfing_g04_c01: 0.6866035144776106
v_Surfing_g04_c02: 0.7325251016300172
v_Surfing_g04_c03: 0.7794656148180366
v_Surfing_g04_c04: 0.6971469987183809
v_Surfing_g05_c01: 0.6274018441326916
v_Surfing_g05_c02: 0.7332517772447318
v_Surfing_g05_c03: 0.7106037004850805
v_Surfing_g05_c04: 0.5891824394930154
v_Surfing_g06_c01: 0.714668397558853
v_Surfing_g06_c02: 0.6066671409644186
v_Surfing_g06_c03: 0.7277994265314192
v_Surfing_g06_c04: 0.6974309210199863
v_Surfing_g07_c01: 0.6417193810921162
v_Surfing_g07_c02: 0.28304210980422795
v_Surfing_g07_c03: 0.2918861220823601
v_Surfing_g07_c04: 0.2398089257767424
v_TennisSwing_g01_c01: 0.733571468234004
v_TennisSwing_g01_c02: 0.6811366454567178
v_TennisSwing_g01_c03: 0.6408490159883513
v_TennisSwing_g01_c04: 0.6625621103084995
v_TennisSwing_g01_c05: 0.7244118550661369
v_TennisSwing_g01_c06: 0.6653778891413822
v_TennisSwing_g01_c07: 0.7203462168909027
v_TennisSwing_g02_c01: 0.34703010119119426
v_TennisSwing_g02_c02: 0.240312180329056
v_TennisSwing_g02_c03: 0.4510194790418609
v_TennisSwing_g02_c04: 0.3968156893606647
v_TennisSwing_g02_c05: 0.2828300442415639
v_TennisSwing_g02_c06: 0.40339048843452474
v_TennisSwing_g02_c07: 0.3222647934089764
v_TennisSwing_g03_c01: 0.7035779313519015
v_TennisSwing_g03_c02: 0.7832531932144775
v_TennisSwing_g03_c03: 0.6936218152623042
v_TennisSwing_g03_c04: 0.8179026335346862
v_TennisSwing_g03_c05: 0.6275132874361589
v_TennisSwing_g03_c06: 0.5993773970621987
v_TennisSwing_g03_c07: 0.689139894057007
v_TennisSwing_g04_c01: 0.5201792515217676
v_TennisSwing_g04_c02: 0.6876344614065601
v_TennisSwing_g04_c03: 0.6914010668042465
v_TennisSwing_g04_c04: 0.7087281423955574
v_TennisSwing_g04_c05: 0.6899019003249123
v_TennisSwing_g04_c06: 0.713558317242132
v_TennisSwing_g04_c07: 0.6985249021890922
v_TennisSwing_g05_c01: 0.7391987311057164
v_TennisSwing_g05_c02: 0.7483900106381043
v_TennisSwing_g05_c03: 0.3959947934708907
v_TennisSwing_g05_c04: 0.576075144657807
v_TennisSwing_g05_c05: 0.6652635539285257
v_TennisSwing_g05_c06: 0.7567026031538262
v_TennisSwing_g05_c07: 0.5404353394042118
v_TennisSwing_g06_c01: 0.8903857326004072
v_TennisSwing_g06_c02: 0.85450330524327
v_TennisSwing_g06_c03: 0.8776001332662418
v_TennisSwing_g06_c04: 0.8090505028012558
v_TennisSwing_g06_c05: 0.8965395920313313
v_TennisSwing_g06_c06: 0.857396924016939
v_TennisSwing_g06_c07: 0.834213193586038
v_TennisSwing_g07_c01: 0.26719366697216174
v_TennisSwing_g07_c02: 0.30586661010602256
v_TennisSwing_g07_c03: 0.47379864224785706
v_TennisSwing_g07_c04: 0.11700079504953464
v_TennisSwing_g07_c05: 0.17601336244115373
v_TennisSwing_g07_c06: 0.36487259258137783
v_TennisSwing_g07_c07: 0.23142586749600014
v_TrampolineJumping_g01_c01: 0.6323463673470542
v_TrampolineJumping_g01_c02: 0.5383278274675831
v_TrampolineJumping_g01_c03: 0.6623723047086969
v_TrampolineJumping_g01_c04: 0.6152776781236753
v_TrampolineJumping_g02_c01: 0.6661593745229766
v_TrampolineJumping_g02_c02: 0.7034158321330324
v_TrampolineJumping_g02_c03: 0.7545937352115288
v_TrampolineJumping_g02_c04: 0.7748942050384358
v_TrampolineJumping_g02_c05: 0.6879663617582992
v_TrampolineJumping_g02_c06: 0.7324354361044243
v_TrampolineJumping_g03_c01: 0.6483518687309697
v_TrampolineJumping_g03_c02: 0.5989253002917394
v_TrampolineJumping_g03_c03: 0.5506821215385571
v_TrampolineJumping_g03_c04: 0.6221066777361557
v_TrampolineJumping_g04_c01: 0.6996712888358161
v_TrampolineJumping_g04_c02: 0.5975897606695071
v_TrampolineJumping_g04_c03: 0.6549445473356172
v_TrampolineJumping_g04_c04: 0.7394481132505462
v_TrampolineJumping_g04_c05: 0.6332801912212744
v_TrampolineJumping_g05_c01: 0.23095944884698838
v_TrampolineJumping_g05_c02: 0.1553904142929241
v_TrampolineJumping_g05_c03: 0.28439185104798526
v_TrampolineJumping_g05_c04: 0.5154882493661717
v_TrampolineJumping_g06_c01: 0.6824951592134312
v_TrampolineJumping_g06_c02: 0.7458740683505312
v_TrampolineJumping_g06_c04: 0.7759692849358544
v_TrampolineJumping_g07_c01: 0.7444227169035003
v_TrampolineJumping_g07_c02: 0.7457304842537269
v_TrampolineJumping_g07_c03: 0.7441403918201104
v_TrampolineJumping_g07_c04: 0.7678770475322381
v_TrampolineJumping_g07_c05: 0.779607665608637
v_VolleyballSpiking_g01_c01: 0.6357858095070696
v_VolleyballSpiking_g01_c02: 0.6831242081461824
v_VolleyballSpiking_g01_c03: 0.6231379502205527
v_VolleyballSpiking_g01_c04: 0.6869933679918176
v_VolleyballSpiking_g02_c01: 0.45631084872729843
v_VolleyballSpiking_g02_c04: 0.6018803767146892
v_VolleyballSpiking_g03_c01: 0.76813090757787
v_VolleyballSpiking_g03_c02: 0.7498905291067786
v_VolleyballSpiking_g03_c03: 0.6219366560908384
v_VolleyballSpiking_g03_c04: 0.6610324299181229
v_VolleyballSpiking_g04_c01: 0.7212539154788828
v_VolleyballSpiking_g04_c02: 0.6961024396805442
v_VolleyballSpiking_g04_c03: 0.7420278000863618
v_VolleyballSpiking_g04_c04: 0.6734721872708178
v_VolleyballSpiking_g04_c05: 0.6059800163129694
v_VolleyballSpiking_g04_c06: 0.5468921470674104
v_VolleyballSpiking_g04_c07: 0.6557432720655925
v_VolleyballSpiking_g05_c01: 0.7214928702669567
v_VolleyballSpiking_g05_c02: 0.38345354727789527
v_VolleyballSpiking_g05_c03: 0.6376209524678416
v_VolleyballSpiking_g05_c04: 0.5832737945238478
v_VolleyballSpiking_g05_c05: 0.5717650985097862
v_VolleyballSpiking_g06_c01: 0.5627627738504088
v_VolleyballSpiking_g06_c02: 0.58623343428917
v_VolleyballSpiking_g06_c03: 0.6478291237945086
v_VolleyballSpiking_g06_c04: 0.605849993902666
v_VolleyballSpiking_g07_c01: 0.6972930708652711
v_VolleyballSpiking_g07_c02: 0.6792954562915838
v_VolleyballSpiking_g07_c03: 0.5473996130967862
v_VolleyballSpiking_g07_c04: 0.6680471969521022
v_VolleyballSpiking_g07_c05: 0.6436941768261022
v_VolleyballSpiking_g07_c06: 0.7650515584027744
v_VolleyballSpiking_g07_c07: 0.656157467768935
v_WalkingWithDog_g01_c01: 0.7114290037425235
v_WalkingWithDog_g01_c02: 0.7233660224592313
v_WalkingWithDog_g01_c03: 0.682708733365871
v_WalkingWithDog_g01_c04: 0.6681867482839152
v_WalkingWithDog_g02_c01: 0.40302761469502
v_WalkingWithDog_g02_c02: 0.4163882528664544
v_WalkingWithDog_g02_c03: 0.6390729459235445
v_WalkingWithDog_g02_c04: 0.6932288944954053
v_WalkingWithDog_g02_c05: 0.5636051936307922
v_WalkingWithDog_g02_c06: 0.5410999512532726
v_WalkingWithDog_g03_c01: 0.12175922398455441
v_WalkingWithDog_g03_c02: 0.11747981375083327
v_WalkingWithDog_g03_c03: 0.7026821990730241
v_WalkingWithDog_g03_c04: 0.37177001719828695
v_WalkingWithDog_g03_c05: 0.5529696062440053
v_WalkingWithDog_g04_c01: 0.6467656450113282
v_WalkingWithDog_g04_c02: 0.49742719682399184
v_WalkingWithDog_g04_c03: 0.4690071981167421
v_WalkingWithDog_g04_c04: 0.2752268105978146
v_WalkingWithDog_g04_c05: 0.5144424248719588
v_WalkingWithDog_g05_c01: 0.5128442196873948
v_WalkingWithDog_g05_c02: 0.6192829672945663
v_WalkingWithDog_g05_c03: 0.7490404733689502
v_WalkingWithDog_g05_c04: 0.8092047438258305
v_WalkingWithDog_g05_c05: 0.7172932462999597
v_WalkingWithDog_g06_c01: 0.0378280912846094
v_WalkingWithDog_g06_c02: 0.7414266384439543
v_WalkingWithDog_g06_c03: 0.6583596841664985
v_WalkingWithDog_g06_c04: 0.5121465570991859
v_WalkingWithDog_g06_c05: 0.44177372369449586
v_WalkingWithDog_g07_c01: 0.07032919222547207
v_WalkingWithDog_g07_c02: 0.1625210422789678
v_WalkingWithDog_g07_c03: 0.21320230292622
v_WalkingWithDog_g07_c04: 0.03663866331044119
v_WalkingWithDog_g07_c05: 0.38473830034490675
v_WalkingWithDog_g07_c06: 0.2650126490043476
Finished: scm_256, ins, most_first, ucf101, r2p1d, score_cam, #Step=128
Average: 0.6800749748588695
Loaded /home/acb11711tx/lzq/ExpEval/exe_res/ucf101_r50l_score_cam_full_test.pt
Use 4 GPUs!
v_Basketball_g01_c01: 0.532231243480922
v_Basketball_g01_c02: 0.5968998204125029
v_Basketball_g01_c03: 0.4909936587000203
v_Basketball_g01_c04: 0.573819724298076
v_Basketball_g01_c05: 0.4489002138515872
v_Basketball_g01_c06: 0.5338116308348191
v_Basketball_g01_c07: 0.601655610355877
v_Basketball_g02_c01: 0.8285882786521626
v_Basketball_g02_c02: 0.7398473738366675
v_Basketball_g02_c03: 0.6470554360793841
v_Basketball_g02_c04: 0.6940896396199179
v_Basketball_g02_c05: 0.6544416906917405
v_Basketball_g02_c06: 0.7282686467887771
v_Basketball_g03_c01: 0.6324280422786188
v_Basketball_g03_c02: 0.6053099554637384
v_Basketball_g03_c03: 0.5975189131358576
v_Basketball_g03_c04: 0.6119885367015314
v_Basketball_g03_c05: 0.5885755342105341
v_Basketball_g03_c06: 0.5956220549205256
v_Basketball_g04_c01: 0.20355077949984945
v_Basketball_g04_c02: 0.1928879964552408
v_Basketball_g04_c03: 0.04735360586933268
v_Basketball_g04_c04: 0.3841304016904843
v_Basketball_g05_c01: 0.2664938620664117
v_Basketball_g05_c02: 0.09625547967966952
v_Basketball_g05_c03: 0.601655610355877
v_Basketball_g05_c04: 0.5224543736921561
v_Basketball_g06_c01: 0.23657921321223796
v_Basketball_g06_c02: 0.1238863588450414
v_Basketball_g06_c03: 0.8234620477678192
v_Basketball_g06_c04: 0.7151273311255437
v_Basketball_g07_c01: 0.6064079922297907
v_Basketball_g07_c02: 0.5010422986606073
v_Basketball_g07_c03: 0.7685651701549006
v_Basketball_g07_c04: 0.3632383268931818
v_BasketballDunk_g01_c01: 0.8768775418566293
v_BasketballDunk_g01_c02: 0.8337675288485116
v_BasketballDunk_g01_c03: 0.7801345542238778
v_BasketballDunk_g01_c04: 0.8378134921358651
v_BasketballDunk_g01_c05: 0.8628805831240243
v_BasketballDunk_g01_c06: 0.8030339434908456
v_BasketballDunk_g01_c07: 0.8587334111498421
v_BasketballDunk_g02_c01: 0.7922124222086495
v_BasketballDunk_g02_c02: 0.7827359393404549
v_BasketballDunk_g02_c03: 0.765828664617402
v_BasketballDunk_g02_c04: 0.7363809302614754
v_BasketballDunk_g03_c01: 0.8458805635737008
v_BasketballDunk_g03_c02: 0.8671055987642831
v_BasketballDunk_g03_c03: 0.7762474373148507
v_BasketballDunk_g03_c04: 0.841264660673005
v_BasketballDunk_g03_c05: 0.7884473756121224
v_BasketballDunk_g03_c06: 0.7821545556353158
v_BasketballDunk_g04_c01: 0.8762366727160043
v_BasketballDunk_g04_c02: 0.8599529221819466
v_BasketballDunk_g04_c03: 0.8168940499590462
v_BasketballDunk_g04_c04: 0.861168737726075
v_BasketballDunk_g05_c01: 0.8813624933527535
v_BasketballDunk_g05_c02: 0.911702151613099
v_BasketballDunk_g05_c03: 0.8430265143679208
v_BasketballDunk_g05_c04: 0.7657945111559457
v_BasketballDunk_g05_c05: 0.8597996786402291
v_BasketballDunk_g05_c06: 0.6839673474596566
v_BasketballDunk_g06_c01: 0.8420726016329354
v_BasketballDunk_g06_c02: 0.7923841590227312
v_BasketballDunk_g06_c03: 0.7908701861442751
v_BasketballDunk_g06_c04: 0.8139801185743636
v_BasketballDunk_g07_c01: 0.7858753159807748
v_BasketballDunk_g07_c02: 0.7842001870440072
v_BasketballDunk_g07_c03: 0.9104670241640633
v_BasketballDunk_g07_c04: 0.5993261292742318
v_BasketballDunk_g07_c05: 0.691112335042817
v_BasketballDunk_g07_c06: 0.7509412720964974
v_Biking_g01_c01: 0.821429156001841
v_Biking_g01_c02: 0.11900368343674861
v_Biking_g01_c03: 0.7571442460196067
v_Biking_g01_c04: 0.7866252304540922
v_Biking_g02_c01: 0.469324488893335
v_Biking_g02_c02: 0.5520847330355991
v_Biking_g02_c03: 0.5624518066199471
v_Biking_g02_c04: 0.6601109735222508
v_Biking_g02_c05: 0.8096783885287095
v_Biking_g02_c06: 0.29517156467977657
v_Biking_g02_c07: 0.53786405199412
v_Biking_g03_c01: 0.6650228172095467
v_Biking_g03_c02: 0.40834893123451366
v_Biking_g03_c03: 0.45049590501207604
v_Biking_g03_c04: 0.253140886083429
v_Biking_g04_c01: 0.3397399974076052
v_Biking_g04_c02: 0.44426270760800435
v_Biking_g04_c03: 0.6947403776014198
v_Biking_g04_c04: 0.0005778632100827963
v_Biking_g04_c05: 0.3771396211834599
v_Biking_g05_c01: 0.3104472442084898
v_Biking_g05_c02: 0.6425959097707619
v_Biking_g05_c03: 0.7319488751256813
v_Biking_g05_c04: 0.8399760948980202
v_Biking_g05_c05: 0.649997852977549
v_Biking_g05_c06: 0.7311825978124489
v_Biking_g05_c07: 0.7279757487142433
v_Biking_g06_c01: 0.907401941951548
v_Biking_g06_c02: 0.7372103559339394
v_Biking_g06_c03: 0.8764120566213478
v_Biking_g06_c04: 0.5867113987935682
v_Biking_g06_c05: 0.5590893784558375
v_Biking_g07_c01: 0.47665559523943557
v_Biking_g07_c02: 0.777755581077372
v_Biking_g07_c03: 0.5298329445088257
v_Biking_g07_c04: 0.5831312180982877
v_Biking_g07_c05: 0.1036888838300456
v_Biking_g07_c06: 0.4916075940730025
v_CliffDiving_g01_c01: 0.9878491875715554
v_CliffDiving_g01_c02: 0.9950453338678926
v_CliffDiving_g01_c03: 0.9993003127165139
v_CliffDiving_g01_c04: 0.814749610144645
v_CliffDiving_g01_c05: 0.9974575759842992
v_CliffDiving_g01_c06: 0.998403858859092
v_CliffDiving_g02_c01: 0.9067455406766385
v_CliffDiving_g02_c02: 0.6805842251051217
v_CliffDiving_g02_c03: 0.9284129440784454
v_CliffDiving_g02_c04: 0.8798033131752163
v_CliffDiving_g03_c01: 0.9996462580747902
v_CliffDiving_g03_c02: 0.9995893952436745
v_CliffDiving_g03_c03: 0.9996114494279027
v_CliffDiving_g03_c04: 0.9965995715465397
v_CliffDiving_g03_c05: 0.9993456122465432
v_CliffDiving_g04_c01: 0.9996419725939631
v_CliffDiving_g04_c02: 0.9864278766326606
v_CliffDiving_g04_c03: 0.9996491190977395
v_CliffDiving_g04_c04: 0.9996504303999245
v_CliffDiving_g05_c01: 0.2690953079763858
v_CliffDiving_g05_c02: 0.9994064089842141
v_CliffDiving_g05_c03: 0.8392688012681901
v_CliffDiving_g05_c04: 0.6984981574350968
v_CliffDiving_g05_c05: 0.9995530364103615
v_CliffDiving_g05_c06: 0.9920819695107639
v_CliffDiving_g05_c07: 0.992575004696846
v_CliffDiving_g06_c01: 0.9883687247056514
v_CliffDiving_g06_c02: 0.9989904093090445
v_CliffDiving_g06_c03: 0.9287819454912096
v_CliffDiving_g06_c04: 0.8514130720868707
v_CliffDiving_g06_c05: 0.9207190726883709
v_CliffDiving_g06_c06: 0.8786486277822405
v_CliffDiving_g06_c07: 0.9975025705061853
v_CliffDiving_g07_c01: 0.9947104528546333
v_CliffDiving_g07_c02: 0.9994934317655861
v_CliffDiving_g07_c03: 0.9991489429958165
v_CliffDiving_g07_c04: 0.9993736310862005
v_CliffDiving_g07_c05: 0.9808713130187243
v_CliffDiving_g07_c06: 0.9968900210224092
v_CricketBowling_g01_c01: 0.6920122282946313
v_CricketBowling_g01_c02: 0.6931059139216149
v_CricketBowling_g01_c03: 0.4005562143767083
v_CricketBowling_g01_c04: 0.5602264183008874
v_CricketBowling_g01_c05: 0.6606694834673608
v_CricketBowling_g01_c06: 0.5902710335695946
v_CricketBowling_g01_c07: 0.5544333832705224
v_CricketBowling_g02_c01: 0.06159898498037997
v_CricketBowling_g02_c02: 0.06621593934426251
v_CricketBowling_g02_c03: 0.2332523127453232
v_CricketBowling_g02_c04: 0.5293973467679525
v_CricketBowling_g02_c05: 0.2791054102027619
v_CricketBowling_g02_c06: 0.45776541087718847
v_CricketBowling_g02_c07: 0.20842410180660131
v_CricketBowling_g03_c01: 0.0001811405164246077
v_CricketBowling_g03_c02: 0.00012738673872725315
v_CricketBowling_g03_c03: 0.00040698167970454335
v_CricketBowling_g03_c04: 6.963760619704829e-05
v_CricketBowling_g04_c01: 0.154820010987466
v_CricketBowling_g04_c02: 0.15437775663042608
v_CricketBowling_g04_c03: 0.09561924006732347
v_CricketBowling_g04_c04: 0.019321938731197363
v_CricketBowling_g04_c05: 0.0008355340772840947
v_CricketBowling_g05_c01: 0.4930784481013024
v_CricketBowling_g05_c02: 0.47198177151324394
v_CricketBowling_g05_c03: 0.4643350618326867
v_CricketBowling_g05_c04: 0.5762255566561425
v_CricketBowling_g06_c01: 0.17215851949470284
v_CricketBowling_g06_c02: 0.09802773524018171
v_CricketBowling_g06_c03: 0.2392518499301577
v_CricketBowling_g06_c04: 0.6088421509967947
v_CricketBowling_g06_c05: 0.050903075277462406
v_CricketBowling_g07_c01: 0.002611555374757657
v_CricketBowling_g07_c02: 0.000860133248467676
v_CricketBowling_g07_c03: 0.48177839139418843
v_CricketBowling_g07_c04: 0.34286689338216725
v_Diving_g01_c01: 0.6808304914023893
v_Diving_g01_c02: 0.64610661349559
v_Diving_g01_c03: 0.672806037285568
v_Diving_g01_c04: 0.6361134179618375
v_Diving_g01_c05: 0.580949438431503
v_Diving_g01_c06: 0.6781643160369413
v_Diving_g01_c07: 0.5621188410308378
v_Diving_g02_c01: 0.662383628704788
v_Diving_g02_c02: 0.7075823076751249
v_Diving_g02_c03: 0.7482727893378751
v_Diving_g02_c04: 0.763440323689224
v_Diving_g02_c05: 0.675945890763046
v_Diving_g02_c06: 0.6959475406196134
v_Diving_g02_c07: 0.7796024807479398
v_Diving_g03_c01: 0.5884386428382413
v_Diving_g03_c02: 0.696494055607559
v_Diving_g03_c03: 0.6764772065665738
v_Diving_g03_c04: 0.807268870690109
v_Diving_g03_c05: 0.7467599042441861
v_Diving_g03_c06: 0.5253225096251981
v_Diving_g03_c07: 0.6796217092063443
v_Diving_g04_c01: 0.7243670352485196
v_Diving_g04_c02: 0.4925946720626371
v_Diving_g04_c03: 0.5998125524941997
v_Diving_g04_c04: 0.6942219861533658
v_Diving_g04_c05: 0.5704949052754955
v_Diving_g04_c06: 0.6440366037871854
