The visualization results will not be visualized and save.
Loaded /home/lzq/ExpEval/exe_res/ucf101_r2p1d_g_full.pt
v_RopeClimbing_g06_c01: 0.7494755126681982
v_RopeClimbing_g06_c02: 0.8807357391086863
v_RopeClimbing_g06_c03: 0.8510114650114202
v_RopeClimbing_g06_c04: 0.7039839426676432
v_RopeClimbing_g07_c01: 0.734286440003152
v_RopeClimbing_g07_c02: 0.7152783445575658
v_RopeClimbing_g07_c03: 0.6701695555273224
v_RopeClimbing_g07_c04: 0.595740824470333
v_RopeClimbing_g07_c05: 0.7562192335213517
v_SalsaSpin_g01_c01: 0.5162423167943808
v_SalsaSpin_g01_c02: 0.6303444913551942
v_SalsaSpin_g01_c03: 0.6469209843296923
v_SalsaSpin_g01_c04: 0.528140261655162
v_SalsaSpin_g01_c05: 0.4635352352524505
v_SalsaSpin_g01_c06: 0.46083172634061353
v_SalsaSpin_g01_c07: 0.3928723828264457
v_SalsaSpin_g02_c01: 0.1695059689930549
v_SalsaSpin_g02_c02: 0.24300379924037877
v_SalsaSpin_g02_c03: 0.2067036202871332
v_SalsaSpin_g02_c04: 0.2727316443424891
v_SalsaSpin_g02_c05: 0.29523399836182884
v_SalsaSpin_g02_c06: 0.27839547134935855
v_SalsaSpin_g02_c07: 0.2587891648012195
v_SalsaSpin_g03_c01: 0.47595573923020973
v_SalsaSpin_g03_c02: 0.4760600067236844
v_SalsaSpin_g03_c03: 0.36587307376458367
