Loaded /home/lzq/ExpEval/exe_res/epic_r2p1d_g_full.pt
P01_06_896-rinse-knife: 0.32602928909182083
P01_06_921-rinse-cloth: 0.035272115128464065
P01_07_955-open-cupboard: 0.6605788199231029
P01_09_1034-put-down-potato: 0.11417630687719793
P01_09_1170-wash-spatula: 0.7518457714249962
P01_09_1180-rinse-spatula: 0.7493265594603145
P01_09_1229-pour-potato: 0.273729370746878
P01_09_1528-open-drawer: 0.420320120305405
P01_09_1551-take-potato: 0.5333267946989508
P01_09_1678-open-fridge: 0.333287329027371
P01_09_1743-open-fridge: 0.3484793636816903
P01_09_1859-take-plate: 0.9132685915974434
P01_16_2820-put-glass: 0.11341737621296488
P01_16_2866-close-cupboard: 0.989831954240799
P01_17_2886-open-cupboard: 0.9097635615617037
P01_17_3150-rinse-cloth: 0.005097681008919608
P01_18_3170-open-fridge: 0.6694041197988554
P01_18_3324-hang-cloth: 0.11607261978497263
P01_18_3454-take-lid: 0.9506346090347506
P01_18_3469-turn-on-tap: 0.29789774864912033
P01_18_3548-open-drawer: 0.843107025270001
P01_18_3688-take-sponge: 0.01698340721486602
P01_19_3910-rinse-glass: 0.40869946844759397
P01_19_3913-rinse-knife: 0.09436997229931876
P01_19_3950-rinse-sponge: 0.07803926759515889
P01_19_3973-rinse-cloth: 0.2919352464232361
P01_19_3976-rinse-cloth: 0.23054034168308135
P01_19_3986-hang-cloth: 0.36138850286079105
P02_01_4005-open-cupboard: 0.5736844374332577
P02_01_4033-put-spoon: 0.4594039196490485
P02_02_4107-wash-knife: 0.6751875193294836
P02_02_4111-wash-spoon: 0.8760749353205028
P02_02_4113-wash-spoon: 0.9334208069012675
P02_03_4188-put-lid: 0.07790278602624312
P02_03_4202-close-cupboard: 0.8571164011955261
P02_03_4206-open-fridge: 0.7826511683742865
P02_03_4277-put-onion: 0.4698374552826863
P02_03_4296-pick-pot: 0.0038753312774560955
P02_03_4427-stir-onion: 0.7666395494889002
